id,loan_status,int_rate,addr_state,num_actv_rev_tl,num_sats,emp_length,funded_amnt,last_pymnt_amnt,annual_inc,avg_cur_bal
4081,Fully Paid,11.31,FL,4,6,1,10000,9896.35,28000,3155
4082,Fully Paid,23.4,CA,8,15,8,6525,6596.4,130000,33983
4083,Fully Paid,8.19,NC,4,11,10,12000,14133.09,182000,45823
4084,Fully Paid,16.91,AZ,2,8,10,9600,8778.2,45000,12180
4085,Fully Paid,24.37,TN,5,10,2,28000,28139.5,75000,32587
4086,Fully Paid,7.56,MT,10,23,10,4500,666.43,77293,13059
4087,Charged Off,16.14,FL,7,17,10,15000,528.4,60000,20501
4088,Fully Paid,15.02,IL,7,11,6,9800,9484.06,35000,3023
4089,Fully Paid,11.31,AZ,7,11,10,7250,7369.49,54500,18376
4090,Fully Paid,19.92,TX,4,5,5,25000,25071.66,45000,8039
4091,Fully Paid,10.33,MD,2,8,1,12000,6418.44,31200,8873
4092,Fully Paid,18.94,FL,2,7,5,5000,3123.35,70000,5570
4093,Fully Paid,6.46,NC,2,5,1,4000,4005.02,76222,3156
4094,Fully Paid,10.72,TX,10,15,9,7500,7590.99,137000,16207
4095,Fully Paid,20.89,CA,5,12,3,14000,12333.09,68000,1306
4096,Fully Paid,19.92,OH,5,14,5,3900,3806.72,75000,13130
4097,Fully Paid,11.8,AK,2,8,3,9000,8377.08,95000,37503
4098,Charged Off,16.14,CO,7,12,1,15000,365.89,86000,7155
4099,Fully Paid,13.56,KY,3,9,6,5000,46.73,30000,12591
4100,Fully Paid,23.4,TX,3,3,1,3500,3606.44,41000,1278
4101,Fully Paid,26.31,GA,6,17,6,25000,25785.65,104000,8007
4102,Fully Paid,11.8,FL,12,16,1,5000,0.04,100000,3997
4103,Charged Off,23.4,RI,3,20,5,2500,57.3,107000,19224
4104,Fully Paid,16.91,MN,2,3,3,1500,1455.86,0,5454
4105,Fully Paid,7.02,NJ,12,10,1,20000,14.42,50000,1790
4106,Fully Paid,10.72,CA,2,6,6,10000,10026.8,58000,1065
4107,Charged Off,18.94,NV,5,10,1,16000,0,80000,1387
4108,Charged Off,11.31,NE,10,14,10,12000,1315.43,100000,19159
4109,Charged Off,24.37,FL,0,9,10,18200,717.58,29000,4785
4110,Fully Paid,8.19,NY,4,4,1,7000,6304.53,60000,1736
4111,Fully Paid,8.81,VA,8,24,8,6000,6072.7,129869,3729
4112,Fully Paid,8.19,PA,2,6,3,15000,14407.36,150000,6006
4113,Fully Paid,18.94,FL,4,10,6,20500,20697.58,65000,7861
4114,Fully Paid,10.33,MI,6,13,10,36000,34971.94,125000,18537
4115,Fully Paid,8.19,TN,3,12,1,14000,14025.48,48000,272
4116,Fully Paid,25.34,KY,0,5,10,14650,14704.03,58000,38503
4117,Fully Paid,7.56,OR,1,3,6,7000,6521.27,46800,13217
4118,Fully Paid,8.81,VA,5,6,1,8800,8843.07,90000,3475
4119,Fully Paid,11.8,RI,3,9,2,4000,3883.19,125000,48734
4120,Fully Paid,6.46,FL,0,8,8,12000,600.42,69000,19179
4121,Fully Paid,11.8,TN,4,10,3,1600,1586.6,36000,3064
4122,Fully Paid,10.72,FL,7,16,6,19200,19230.64,0,4333
4123,Charged Off,17.97,CA,4,9,10,24000,867.3,72000,3801
4124,Charged Off,17.97,MN,5,12,10,12000,304.53,56000,3820
4125,Fully Paid,16.14,ID,6,11,10,17500,17609.84,90000,2460
4126,Fully Paid,8.19,MI,5,15,10,5500,5542.42,59000,4735
4127,Fully Paid,11.31,TN,3,12,4,12000,12083.04,40000,2383
4128,Charged Off,13.56,CA,2,11,1,25600,589.85,110000,8873
4129,Charged Off,13.56,WA,5,12,1,7000,312.76,59000,4950
4130,Fully Paid,13.56,FL,4,8,10,17000,16539.58,60000,3943
4131,Charged Off,11.8,VT,2,2,2,15500,513.35,36000,20
4132,Charged Off,20.89,MS,4,5,10,24000,647.8,50000,4057
4133,Fully Paid,16.14,WY,4,19,10,25000,24810.53,120000,19112
4134,Fully Paid,13.56,GA,2,5,1,12000,8067.1,43000,41900
4135,Fully Paid,17.97,FL,2,6,10,28000,28072.4,103000,34596
4136,Charged Off,6.46,FL,3,16,6,12850,393.61,50208,27875
4137,Fully Paid,27.27,CA,5,7,2,15000,293.06,115000,6217
4138,Fully Paid,11.31,NY,2,10,10,9100,2154.92,165000,8873
4139,Fully Paid,11.31,NY,3,5,10,10000,10016.46,40000,560
4140,Fully Paid,17.97,CA,4,9,1,18000,17608.17,120000,4452
4141,Fully Paid,6.46,CA,4,11,10,6000,6056.44,170000,47929
4142,Fully Paid,16.91,IL,1,8,6,2000,2051.16,25163,3022
4143,Fully Paid,8.81,WI,4,11,5,5000,3792.77,96000,13789
4144,Charged Off,15.02,TX,7,18,4,21000,499.81,30368,2037
4145,Charged Off,8.81,CA,3,8,3,15000,25,42000,1993
4146,Fully Paid,16.14,WA,3,6,9,12000,38093.48,72000,16841
4147,Fully Paid,17.97,FL,3,6,3,20000,400.39,74039,867
4148,Charged Off,14.47,CT,4,18,1,14000,329.18,68000,2180
4149,Fully Paid,7.02,AR,3,9,2,7000,231.16,70000,26661
4150,Fully Paid,19.92,NY,3,6,5,20000,20326.98,88500,8873
4151,Fully Paid,15.02,WA,7,27,10,12000,12014.49,130000,13743
4152,Fully Paid,13.56,MI,1,4,10,1500,1487.96,23000,9216
4153,Fully Paid,8.81,CA,5,5,10,15000,15019.09,35000,2374
4154,Charged Off,15.02,CA,3,10,1,8000,277.41,92000,1095
4155,Fully Paid,24.37,AZ,2,13,7,20000,20351.64,72000,35047
4156,Fully Paid,18.94,OH,4,8,8,21000,20037.12,73000,23653
4157,Fully Paid,8.19,GA,2,19,1,5000,5057.42,30000,7568
4158,Fully Paid,16.91,WA,2,7,1,35000,35499.04,140000,8873
4159,Fully Paid,20.89,MS,3,4,3,10600,10620.3,46000,7504
4160,Fully Paid,15.02,NC,2,9,4,6000,6038.54,57000,21500
4161,Charged Off,12.98,OH,7,10,6,4900,165.06,30000,1642
4162,Fully Paid,12.98,NY,6,9,10,20000,19420.95,55000,38845
4163,Fully Paid,18.94,CA,8,14,2,6500,6373.22,100000,33604
4164,Charged Off,16.14,FL,2,16,10,12000,292.72,67100,13043
4165,Fully Paid,24.37,NC,9,17,10,1200,1180.12,73500,12449
4166,Fully Paid,8.81,KY,10,15,10,22000,20587.59,120000,4918
4167,Fully Paid,20.89,NC,9,17,5,24000,24431.59,70572,13181
4168,Fully Paid,16.14,CO,1,6,4,9000,9036.32,50000,13333
4169,Fully Paid,12.98,CT,1,12,2,12000,6418.44,66500,8873
4170,Charged Off,19.92,FL,1,9,1,35000,925.73,100000,20632
4171,Fully Paid,16.91,NC,5,12,1,16000,2688.26,85000,8873
4172,Fully Paid,8.19,AZ,7,13,3,15000,22.9,135000,25634
4173,Charged Off,14.47,MN,1,6,2,30000,705.38,45000,7496
4174,Fully Paid,13.56,KY,4,19,8,16000,15798.69,60000,10148
4175,Fully Paid,7.56,NJ,7,18,10,1000,986.69,65000,16537
4176,Fully Paid,8.19,CA,3,14,10,15000,15158.96,104000,5471
4177,Fully Paid,10.72,IL,4,19,8,20000,19699.41,72000,22275
4178,Fully Paid,8.19,CT,4,22,10,32000,31538.29,133000,2726
4179,Charged Off,11.8,CA,9,13,5,35000,1159.17,165000,4334
4180,Fully Paid,25.34,FL,0,3,1,1000,16.25,26000,4416
4181,Fully Paid,8.19,NC,5,18,7,15000,14737.52,72000,30227
4182,Fully Paid,8.19,NC,7,22,3,10000,7579.32,37800,1822
4183,Charged Off,22.35,AL,3,9,10,25000,695.46,50000,29945
4184,Fully Paid,16.91,CA,9,15,6,10000,10015.78,65000,1755
4185,Charged Off,11.8,PA,6,10,6,15000,332.16,45000,2787
4186,Fully Paid,6.46,NY,7,10,1,12000,6418.44,107000,1640
4187,Fully Paid,6.46,MA,11,17,2,22500,22191.82,70000,8991
4188,Fully Paid,11.8,ID,8,26,3,16000,15445.02,128000,11612
4189,Fully Paid,13.56,VA,2,9,1,5250,5093.48,85000,27180
4190,Fully Paid,7.02,FL,1,6,5,20000,20012.52,72000,5927
4191,Fully Paid,7.56,NC,7,18,10,25000,14587.07,42000,1787
4192,Fully Paid,11.31,CO,8,14,5,30500,29871.32,115000,4039
4193,Fully Paid,13.56,VT,9,13,10,8000,7566.88,132000,13973
4194,Fully Paid,8.81,CA,2,9,10,30000,1201.42,50000,3358
4195,Fully Paid,6.46,CA,5,9,8,5000,5006.59,30000,1777
4196,Charged Off,8.19,CA,4,8,1,20000,628.49,72000,9859
4197,Fully Paid,11.31,WI,4,18,2,11600,11228.4,55000,9469
4198,Fully Paid,16.14,TX,1,4,6,5000,67.25,84996,21824
4199,Fully Paid,8.19,WI,5,15,6,15000,14020.16,77000,14999
4200,Fully Paid,18.94,VA,7,12,1,10000,9981.4,90000,12281
4201,Fully Paid,10.72,IN,3,8,9,4000,4019.06,80000,13093
4202,Charged Off,26.31,TN,3,11,10,30000,903.73,96000,14660
4203,Fully Paid,8.81,MT,9,13,2,27600,27248.13,61206,2098
4204,Fully Paid,16.91,AZ,7,11,4,18000,18402.57,40000,1874
4205,Charged Off,7.56,OH,1,6,2,7000,217.94,30000,17176
4206,Fully Paid,10.33,WA,3,13,8,24000,24390.16,92722,18453
4207,Fully Paid,19.92,MD,4,13,10,15000,55.7,100000,28105
4208,Fully Paid,16.91,NJ,7,11,6,20000,19926.01,42000,17063
4209,Fully Paid,8.81,OH,4,17,4,1000,531.66,140000,26463
4210,Charged Off,23.4,SC,5,7,6,6300,245.19,18200,1952
4211,Fully Paid,16.14,NH,7,26,1,8400,8505.45,35550,2450
4212,Fully Paid,8.19,FL,4,13,2,9500,9515.61,80000,1709
4213,Charged Off,11.31,CT,1,6,2,22850,751.44,30000,1313
4214,Fully Paid,14.47,MI,5,15,10,28000,28470.5,68000,13921
4215,Charged Off,7.56,CA,5,13,6,25000,0,121000,1907
4216,Fully Paid,14.47,NY,4,23,1,10000,9922.25,57000,9082
4217,Fully Paid,7.56,TX,7,12,10,7000,6895.7,45000,3785
4218,Fully Paid,8.19,FL,3,9,6,3125,2996.91,31200,8647
4219,Fully Paid,18.94,CA,1,4,6,10000,9579.97,58608,6343
4220,Charged Off,8.81,WY,10,23,3,19000,392.66,105000,15136
4221,Charged Off,26.31,CA,2,4,4,38400,1156.78,140000,11886
4222,Charged Off,14.47,CA,6,12,10,30000,705.38,36000,19470
4223,Fully Paid,27.27,FL,8,13,4,20000,417.36,180000,3502
4224,Fully Paid,22.35,CO,1,2,1,10000,10020.86,26000,4077
4225,Fully Paid,10.33,TX,4,6,5,16000,75.02,64000,32962
4226,Charged Off,27.27,WA,6,16,2,11200,343.81,87000,24672
4227,Fully Paid,20.89,TX,12,17,10,5000,4889.45,85000,18148
4228,Fully Paid,12.98,AZ,9,18,10,15000,519.48,86000,26259
4229,Fully Paid,8.19,MD,1,9,6,6000,2539.31,99221,8873
4230,Fully Paid,10.33,MO,1,6,4,10000,309.75,65000,39980
4231,Fully Paid,8.19,NM,5,22,3,8500,7922.11,65000,10814
4232,Fully Paid,11.31,CA,5,8,5,5000,4711.28,150000,47610
4233,Fully Paid,10.72,KY,10,14,1,9000,7809.61,100000,5042
4234,Charged Off,10.72,TX,3,6,10,17100,557.57,120000,8873
4235,Charged Off,22.35,TX,8,22,10,35000,973.64,72000,19628
4236,Fully Paid,23.4,TX,2,3,1,1000,918.26,73000,1215
4237,Fully Paid,16.91,CO,3,7,5,2000,1994.43,31324,18204
4238,Fully Paid,13.56,NJ,2,7,7,17000,0.45,59700,14269
4239,Charged Off,22.35,TN,6,9,6,4850,186.11,23500,1377
4240,Fully Paid,11.8,TN,4,9,10,10000,10111.28,25000,44083
4241,Charged Off,10.72,AZ,4,12,3,12000,0,75000,21333
4242,Charged Off,24.37,AL,1,2,1,4000,157.71,75000,3159
4243,Fully Paid,8.81,CA,1,7,1,12000,12228.5,150000,35019
4244,Fully Paid,15.02,NY,10,18,10,8000,7597.39,144000,1176
4245,Fully Paid,7.56,PA,2,4,10,23725,23305.24,172000,8873
4246,Fully Paid,7.02,PA,4,11,10,6000,5733.1,60000,11200
4247,Fully Paid,11.8,ME,6,14,10,35000,35572.9,140000,6331
4248,Charged Off,11.8,TX,2,4,7,35000,1159.17,120000,1986
4249,Fully Paid,10.72,AR,1,4,1,25000,25048.86,80000,26288
4250,Fully Paid,6.46,WA,5,14,10,9000,8605.23,103500,25571
4251,Fully Paid,25.34,CA,4,8,10,1000,992.22,61191,5128
4252,Fully Paid,15.02,GA,5,11,6,22000,16239.33,70000,28123
4253,Fully Paid,27.27,VA,4,17,2,25000,26051.52,72000,22590
4254,Fully Paid,7.02,CA,4,12,10,10000,10081.31,80000,25900
4255,Fully Paid,12.98,RI,6,11,10,6000,5934.46,110000,16088
4256,Charged Off,14.47,CA,3,11,1,16000,578.04,66443,30169
4257,Fully Paid,17.97,FL,1,6,5,19800,20262.78,61542,3181
4258,Charged Off,7.02,MA,2,9,5,26525,819.26,110000,26548
4259,Fully Paid,11.8,ID,2,13,10,3000,3002.95,65644,37058
4260,Fully Paid,13.56,CO,5,5,10,15000,15018.98,110000,1403
4261,Fully Paid,17.97,TN,1,5,1,12000,12086.81,28000,2711
4262,Fully Paid,13.56,WY,3,12,2,35000,35044.29,72000,22730
4263,Fully Paid,8.19,MS,3,9,1,3000,2889.04,49000,1746
4264,Fully Paid,11.8,CA,6,17,2,36000,36152.09,83000,10886
4265,Fully Paid,8.19,TX,3,6,10,21500,20798.23,82000,24207
4266,Fully Paid,12.98,AZ,3,7,1,37000,34806.59,93494,18740
4267,Fully Paid,25.34,MA,2,4,6,6600,6757.6,38000,5511
4268,Fully Paid,12.98,CO,2,8,6,30000,30216.21,90000,33402
4269,Charged Off,10.72,TX,2,10,6,16000,0,72000,45137
4270,Fully Paid,6.46,MD,4,15,1,3600,3635.12,80000,213
4271,Fully Paid,16.14,OH,5,12,5,6000,5849.25,60000,14869
4272,Charged Off,11.8,VA,10,12,4,12000,1324.76,45000,9960
4273,Charged Off,18.94,NY,6,20,3,16000,586.02,72000,16186
4274,Fully Paid,11.31,FL,4,6,6,3925,3961.99,22968,1248
4275,Charged Off,12.98,FL,8,13,6,9900,333.48,35000,8715
4276,Fully Paid,8.19,HI,9,17,4,7000,6881.97,45000,1806
4277,Fully Paid,11.8,CA,3,11,3,11000,11034.72,56000,4898
4278,Fully Paid,20.89,AL,2,4,2,3000,2946.17,32000,24749
4279,Fully Paid,6.46,FL,2,20,10,1500,1474.6,58200,543
4280,Charged Off,18.94,IN,4,23,10,30000,1098.78,125000,11654
4281,Fully Paid,11.31,FL,9,10,1,17000,16348.04,72000,7910
4282,Fully Paid,24.37,TX,2,6,4,10000,10203.77,160000,8873
4283,Charged Off,12.98,MA,5,14,10,8000,298.33,65000,7567
4284,Fully Paid,16.14,MD,6,17,10,16000,16047.28,113132,21040
4285,Fully Paid,17.97,AR,6,14,8,7000,12.87,150000,23932
4286,Fully Paid,19.92,MO,2,13,4,10300,10465.28,48200,12654
4287,Fully Paid,6.46,TX,8,16,10,10000,10062.58,83000,13419
4288,Fully Paid,8.81,IL,4,8,10,9300,8945.83,75000,15550
4289,Fully Paid,22.35,FL,8,14,10,12000,6418.44,72000,24159
4290,Fully Paid,6.46,MO,5,7,5,10000,9288.22,95000,28068
4291,Fully Paid,11.8,FL,6,7,2,6600,6215.29,60000,1726
4292,Charged Off,17.97,OR,8,20,10,20000,722.75,110000,18756
4293,Charged Off,19.92,FL,4,10,1,30725,1140.6,21600,26439
4294,Fully Paid,13.56,AZ,3,3,7,32000,31065.99,42000,2813
4295,Fully Paid,19.92,AZ,2,9,2,20000,20616.9,25000,27756
4296,Fully Paid,14.47,CA,6,9,1,19000,19025.2,75000,4765
4297,Charged Off,8.81,PA,1,2,4,10000,317.12,90000,6266
4298,Fully Paid,11.31,NY,3,18,10,35000,34700.07,84000,24424
4299,Fully Paid,16.14,MD,10,11,10,29250,526.05,82000,24182
4300,Fully Paid,11.8,NY,9,20,2,3500,3287.14,72000,3035
4301,Charged Off,16.91,CA,3,8,2,35000,868.15,92000,42720
4302,Fully Paid,7.02,AZ,4,23,10,10000,10068.25,83000,17527
4303,Fully Paid,10.72,NH,4,9,1,35000,34526.34,175000,6777
4304,Charged Off,23.4,AZ,5,13,3,1000,38.92,42000,1204
4305,Charged Off,12.98,IN,10,14,3,20000,673.69,42000,8290
4306,Fully Paid,8.19,LA,2,12,10,6000,5927.38,65000,25588
4307,Fully Paid,10.72,NY,5,17,1,8000,26.54,173500,8873
4308,Fully Paid,16.91,TX,2,7,10,10000,9950.3,72000,29825
4309,Charged Off,16.91,NY,5,10,5,10000,356.08,37084,645
4310,Charged Off,13.56,NV,7,16,4,6000,203.79,72000,26826
4311,Fully Paid,10.72,IL,11,23,10,32000,30900.8,99000,15888
4312,Fully Paid,11.31,TX,3,9,10,5400,5449.2,125000,39090
4313,Fully Paid,7.56,GA,6,10,1,12000,6418.44,72000,8873
4314,Fully Paid,7.02,CA,1,5,10,2400,8.51,68700,6274
4315,Charged Off,14.47,NC,9,17,10,35000,1204.23,79000,17841
4316,Fully Paid,12.98,NV,2,10,2,2500,2520.73,50000,3318
4317,Charged Off,27.27,AZ,4,11,10,29750,913.24,110000,9068
4318,Fully Paid,8.19,MI,3,8,10,6000,6060.92,38000,1530
4319,Fully Paid,18.94,NH,3,5,6,2500,2.63,14400,949
4320,Charged Off,8.81,MT,7,16,1,9600,304.43,20000,2017
4321,Fully Paid,20.89,MD,1,8,2,5000,1956.99,110000,8873
4322,Charged Off,16.14,CO,0,2,6,6000,211.36,50000,15800
4323,Charged Off,14.47,OR,5,7,1,7000,240.85,50000,45530
4324,Fully Paid,8.19,MN,4,13,6,22625,21160.99,45514,2988
4325,Charged Off,22.35,FL,13,19,1,30000,1151.16,160000,21947
4326,Fully Paid,13.56,NJ,11,23,7,20000,20032.66,72000,8873
4327,Fully Paid,10.72,OR,5,8,3,15000,14426.69,42000,2223
4328,Fully Paid,14.47,MS,4,16,6,5700,5716.04,134000,42888
4329,Charged Off,8.19,OH,6,11,10,10000,203.68,45000,16165
4330,Fully Paid,26.31,FL,7,12,4,24000,362.23,82000,5885
4331,Fully Paid,6.46,CA,1,3,5,18000,17258.21,130000,8247
4332,Fully Paid,6.46,FL,4,20,10,12000,11788.62,80000,15266
4333,Fully Paid,8.81,WV,3,15,6,12000,11216.37,39840,2410
4334,Fully Paid,11.8,MA,10,10,5,35000,35037.86,72000,14129
4335,Fully Paid,19.92,WI,3,8,10,2400,2403.77,135000,26933
4336,Fully Paid,7.02,CA,6,22,10,7000,5669.75,115000,2402
4337,Fully Paid,27.27,VA,1,4,6,16000,16435.7,39750,11511
4338,Charged Off,16.91,FL,1,3,8,20000,712.16,124000,1156
4339,Fully Paid,8.19,FL,5,15,1,11200,10440.91,139000,37114
4340,Fully Paid,17.97,PA,6,14,10,25000,24951.28,85000,8340
4341,Fully Paid,7.02,GA,6,8,10,3025,2973.23,75000,19719
4342,Charged Off,12.98,CT,9,13,10,30000,1010.53,52000,5264
4343,Fully Paid,11.8,CA,3,15,1,20000,20101.61,172000,31876
4344,Fully Paid,11.8,IL,7,17,2,6000,405.86,120000,26462
4345,Fully Paid,7.56,FL,8,10,3,5000,5003.41,60000,627
4346,Fully Paid,11.31,DC,4,10,2,12000,6418.44,152000,5333
4347,Fully Paid,11.8,MN,4,7,8,5000,4825.04,46000,29189
4348,Fully Paid,15.02,CA,4,12,1,10000,10126.47,30000,96
4349,Fully Paid,11.8,TX,4,10,10,27000,26744.26,180000,36641
4350,Fully Paid,12.98,OH,2,2,8,4000,24.89,100000,1286
4351,Fully Paid,11.31,GA,12,21,10,18300,18478.23,120000,21149
4352,Fully Paid,16.91,IN,5,9,2,3000,1551.25,44000,3680
4353,Fully Paid,11.31,TN,6,16,10,12000,6418.44,90000,18426
4354,Fully Paid,15.02,OR,3,6,1,10000,10066.76,27500,709
4355,Fully Paid,14.47,NY,5,8,10,2000,1936.08,90000,14223
4356,Fully Paid,15.02,WA,2,14,2,24000,23291.44,70000,4485
4357,Charged Off,10.72,CA,0,6,10,26000,10,83000,6243
4358,Fully Paid,7.56,NY,1,6,1,10000,7062.15,80000,6025
4359,Fully Paid,8.81,GA,3,3,6,5000,5009.79,62500,280
4360,Charged Off,18.94,CA,4,27,1,22200,0,72000,31487
4361,Fully Paid,16.91,NY,3,15,1,5600,5745.83,55000,6283
4362,Fully Paid,26.31,CA,4,8,10,25000,25338.49,65000,39455
4363,Fully Paid,11.8,PA,1,14,4,10500,10559.99,59000,11580
4364,Fully Paid,11.8,FL,2,7,10,15000,87.41,112000,30728
4365,Fully Paid,16.91,MI,5,9,6,7500,7374.85,60000,9240
4366,Fully Paid,15.02,AK,4,8,6,15000,15143.94,70700,19183
4367,Fully Paid,10.33,CA,4,7,10,11000,1128.82,112000,48991
4368,Fully Paid,7.02,NH,2,16,4,5000,5029.38,72000,2577
4369,Fully Paid,10.72,LA,1,5,2,9500,9509.19,108000,12810
4370,Fully Paid,19.92,IL,6,11,10,5000,4934.86,94000,17078
4371,Fully Paid,11.8,CA,4,14,1,10000,10021.98,45000,3340
4372,Fully Paid,7.02,MO,6,14,10,7000,7039.59,80000,1179
4373,Fully Paid,11.8,MA,1,3,1,12500,12671.48,31200,13
4374,Charged Off,10.33,AR,6,16,6,12000,389.07,90000,12887
4375,Fully Paid,6.46,NC,4,6,2,8800,4444.22,57000,1273
4376,Fully Paid,19.92,NY,7,10,3,15000,15419.72,57500,3385
4377,Fully Paid,7.02,CA,7,10,10,12000,6418.44,110000,2195
4378,Fully Paid,23.4,GA,6,8,6,8000,8191.69,15000,1302
4379,Fully Paid,11.8,TX,7,12,5,24000,23659.07,75000,14560
4380,Fully Paid,14.47,IN,10,16,10,16000,15554.71,55000,10756
4381,Fully Paid,12.98,GA,6,12,10,32000,32050.3,45900,632
4382,Charged Off,10.72,CA,2,9,10,8000,260.86,120000,44915
4383,Charged Off,18.94,DE,2,2,2,13200,341.98,52000,2552
4384,Fully Paid,7.56,GA,3,4,2,4800,4810.08,35000,8222
4385,Fully Paid,16.14,NC,2,3,7,12000,12017.75,55000,445
4386,Fully Paid,12.98,VA,5,9,6,10000,10108.17,52144.8,21304
4387,Fully Paid,8.81,CA,4,8,10,26000,26354.11,76000,3965
4388,Fully Paid,17.97,CA,6,10,2,30000,30049.42,145400,12211
4389,Charged Off,11.8,FL,1,2,1,15000,496.79,75600,5264
4390,Fully Paid,11.8,NC,4,7,10,16000,16017.04,84000,8659
4391,Charged Off,23.4,MD,5,27,7,3000,116.76,82000,8015
4392,Fully Paid,20.89,IL,3,4,1,10000,0.01,30000,4590
4393,Fully Paid,6.46,NC,3,7,10,6000,2038.29,65000,24179
4394,Fully Paid,13.56,FL,9,16,10,2800,2810.55,86000,663
4395,Fully Paid,16.91,TN,5,9,1,20000,2786.71,95000,16689
4396,Fully Paid,10.72,TX,3,6,4,5000,4685.86,40000,1617
4397,Fully Paid,10.72,ME,2,15,6,19800,19907.64,65000,15068
4398,Fully Paid,8.81,AZ,10,10,1,19000,18234.16,85000,12405
4399,Fully Paid,26.31,AZ,3,5,6,4850,4834.13,22500,3635
4400,Fully Paid,23.4,MI,1,5,10,1000,749.54,35411,3051
4401,Fully Paid,7.56,MD,1,4,6,7000,7004.78,19704,8873
4402,Fully Paid,8.19,NC,7,15,8,8000,8027.3,115000,19623
4403,Charged Off,27.27,CA,4,8,1,11000,337.67,69680,4037
4404,Fully Paid,11.8,NJ,10,16,10,25000,24660.66,72000,22859
4405,Fully Paid,8.19,TX,6,10,1,15000,14448.42,175000,8873
4406,Fully Paid,16.14,TN,4,8,3,16000,15796.91,40000,7071
4407,Fully Paid,16.91,CA,11,15,1,20000,20467.3,92088,19858
4408,Fully Paid,6.46,FL,4,7,7,10000,9544.79,65000,3197
4409,Fully Paid,27.27,MI,4,9,10,20000,20508.93,60000,8252
4410,Fully Paid,19.92,CO,9,12,4,36000,36537.68,55910,21372
4411,Charged Off,11.8,NV,0,5,10,8000,0,100000,10538
4412,Fully Paid,10.33,MI,6,11,3,35000,35301.29,102000,15208
4413,Fully Paid,27.27,PA,5,19,10,15000,15588.86,85000,4773
4414,Charged Off,15.02,NC,1,4,1,8000,277.41,60000,5568
4415,Fully Paid,17.97,NY,6,15,8,15600,15569.59,95000,14257
4416,Fully Paid,14.47,FL,10,17,10,3600,3573.04,82000,7886
4417,Charged Off,10.33,CA,3,10,10,30750,996.99,72000,8873
4418,Fully Paid,11.8,ID,3,12,6,5600,5557.1,41020,5547
4419,Charged Off,12.98,NJ,4,5,3,12000,909.72,68121,8873
4420,Fully Paid,16.91,VA,8,21,6,5000,4857.31,70000,2606
4421,Charged Off,7.02,NY,10,15,10,30000,20,98000,3383
4422,Charged Off,10.72,FL,3,5,1,10000,326.07,94000,2457
4423,Fully Paid,16.91,PA,3,4,1,1000,974.97,28000,1138
4424,Fully Paid,10.72,WA,4,10,10,27000,26169.6,135000,26516
4425,Fully Paid,7.56,CA,1,8,10,3000,2869.65,53000,2387
4426,Fully Paid,10.72,FL,4,14,10,10000,10183.28,62000,1914
4427,Fully Paid,6.46,VA,12,17,1,14000,13021.54,60000,9719
4428,Charged Off,16.14,MT,1,3,1,28000,683,70000,11286
4429,Fully Paid,13.56,PA,5,11,1,2400,602.97,30000,3708
4430,Fully Paid,16.91,CA,4,7,10,20000,19710.61,90000,8873
4431,Charged Off,12.98,CA,7,19,10,26000,0,80000,2540
4432,Fully Paid,11.8,NV,7,17,1,24000,24329.24,80000,40113
4433,Fully Paid,6.46,NV,2,6,8,13000,12748.85,60000,41968
4434,Fully Paid,8.19,AL,7,24,10,18000,16802.08,72000,9888
4435,Fully Paid,22.35,GA,9,20,3,17500,17558.23,70070,6799
4436,Fully Paid,19.92,AR,4,9,3,2500,2576.73,45000,1554
4437,Fully Paid,7.02,MN,3,12,10,10000,9856.67,100000,13976
4438,Fully Paid,11.31,MI,3,10,1,5000,4688.53,60000,16282
4439,Fully Paid,11.8,MN,3,5,3,19000,6636.22,84000,1630
4440,Fully Paid,7.02,VA,5,21,1,8000,7872.01,100000,34044
4441,Fully Paid,7.02,LA,2,3,10,10000,22.82,70000,5431
4442,Fully Paid,14.47,NY,5,10,10,30000,30214.24,71000,27203
4443,Charged Off,7.56,TX,5,11,10,10000,0,102200,17349
4444,Fully Paid,23.4,TX,0,7,1,1000,1030.97,85000,40722
4445,Fully Paid,12.98,KS,5,11,10,35000,35390.91,85000,16010
4446,Charged Off,12.98,NY,7,13,6,6500,218.95,43458,320
4447,Fully Paid,14.47,NV,9,21,2,12000,98.91,110000,2654
4448,Charged Off,19.92,CA,3,9,5,12000,317.4,32000,19401
4449,Fully Paid,10.33,MD,5,8,2,4500,4231.49,35000,15538
4450,Fully Paid,26.31,CA,2,4,1,3000,2982.68,40000,4822
4451,Fully Paid,27.27,CO,6,14,10,12600,12733.95,97034,4975
4452,Charged Off,10.72,CA,2,14,10,25000,540.08,45000,15433
4453,Fully Paid,8.81,PA,3,11,5,1000,1003.43,43000,3531
4454,Fully Paid,7.56,LA,1,8,10,7000,6724.4,58000,30500
4455,Charged Off,11.8,NY,4,24,3,12000,397.43,130000,18948
4456,Fully Paid,8.19,NY,3,8,6,11500,10758.23,75000,4332
4457,Fully Paid,6.46,OR,2,7,10,12325,12419.38,140000,24040
4458,Fully Paid,11.31,WA,4,11,10,10000,75.4,73000,3838
4459,Fully Paid,10.33,TX,4,13,10,25000,2647.98,150000,8873
4460,Charged Off,18.94,PA,6,16,10,15000,388.62,110000,8941
4461,Fully Paid,16.14,CA,1,7,3,12000,11371.23,65000,7530
4462,Fully Paid,19.92,AR,2,6,10,1800,1853.29,50000,15629
